date,GS,JPM,MS,C,BCS,CS,UBS,DB,^VIX,^DJI,^IXIC,^GSPC,^BSESN,^FTSE,^N225,^HSI,^BVSP,^BUK100P,^N100,VGLT,VGSH,VGIT,SPTS,JPST,VCSH,VCIT,VMBS,JNK,USDJPY,USDGBP,USDEUR,USDCHF,USDCAD,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum
2011-04-25,152.19,44.61,25.78,45.2,18.19,42.78,18.67,56.98,15.77,12479.879883,2825.8798829999996,1335.25,19584.310547,,9671.959961,,66972.0,,,60.0,60.67,61.2,,,78.03,80.0,50.75,122.01,81.870003,0.6050300000000001,0.68695,0.8857,0.9530799999999999,153.56571428571445,157.66142857142844,157.50294542097086,155.42829252209137,-2.074652898879492,3.438684571016998,164.53879771346243,150.78405942939446,152.54114440777752,151.19,5.01853732399211
2011-04-26,153.27,45.12,25.85,45.1,18.36,43.92,19.74,58.12,15.62,12595.370117,2847.540039,1347.23999,19545.349609,6069.399902,9558.69043,24007.380859,67144.0,10249.414063,720.0,60.45,60.69,61.34,,,78.12,80.29,50.81,122.25,81.839996,0.6059899999999999,0.68592,0.8809,0.9539,153.20571428571446,157.43761904761894,157.18939390830366,155.0962475186927,-2.0931463896109506,3.568287809964303,164.57419466754754,150.30104342769033,153.02704813592584,152.27,5.025655260852641
2011-04-27,152.86,45.5,25.5,45.1,17.85,43.65,19.92,59.16,15.35,12690.959961,2869.8798829999996,1355.660034,19448.689453,6068.200195,9691.839844,23892.839844,66264.0,10254.4375,722.549988,59.85,60.68,61.22,,,78.19,80.16,50.54,122.19,81.511002,0.60573,0.68083,0.87018,0.9505,152.8814285714287,157.26571428571418,156.86869806324157,154.75220943889383,-2.1164886243477383,3.704754377823587,164.67522304136136,149.856205530067,152.91568271197528,151.86,5.022959043785088
2011-04-28,150.6,45.85,25.82,45.9,17.59,43.88,19.83,62.29,14.62,12763.30957,2872.530029,1360.47998,19292.019531,6069.899902,9849.740234,23805.630859,65673.0,10243.15332,727.47998,60.25,60.7,61.38,,,78.35,80.32,50.74,122.43,82.204002,0.6014,0.6765899999999999,0.87502,0.9508,152.427142857143,156.89095238095229,156.40435005855358,154.11340798675633,-2.2909420717972466,3.9559955829897815,164.80294354693186,148.9789612149727,151.3718942373251,149.6,5.007965065540377
2011-04-29,151.01,45.63,26.15,45.9,17.56,44.42,20.0,62.33,14.75,12810.540039,2873.540039,1363.609985,19135.960938,,,23720.810547,66133.0,10241.524414,727.909973,60.27,60.66,61.35,,,78.2,80.3,50.79,122.7,81.529999,0.6006,0.67367,0.8729,0.9502,152.3057142857144,156.50714285714278,156.00476857273205,153.63596060417842,-2.368807968553625,4.13253187971312,164.772206616569,148.24207909771656,151.13063141244172,150.01,5.010701958540799
2011-05-02,151.3,45.18,26.03,44.9,17.49,44.33,19.67,62.16,15.99,12807.360352,2864.080078,1361.219971,18998.019531,,10004.200195,,65463.0,10241.524414,729.219971,60.39,60.7,61.45,,,78.23,80.33,50.77,121.92,81.226997,0.59923,0.67595,0.86529,0.9454299999999999,152.10571428571438,156.15952380952373,155.6562671969719,153.27658204968944,-2.3796851472824585,4.179379707186856,164.51828322389744,147.80076439515003,151.24354380414727,150.3,5.012633296758929
2011-05-03,151.87,45.92,25.72,45.2,17.39,42.78,19.73,61.06,16.700001,12807.509766,2841.6201170000004,1356.619995,18534.689453,6082.899902,,23633.25,64318.0,10256.770508,726.849976,60.68,60.68,61.47,,,78.22,80.42,50.86,121.98,81.18,0.60024,0.6745899999999999,0.8647,0.9512,151.87142857142865,155.7614285714285,155.3758029601575,153.06018481127566,-2.315618148881839,4.214225876343762,164.18988032411602,147.33297681874097,151.6611812680491,150.87,5.016418538851983
2011-05-04,151.52,45.5,25.4,45.2,17.36,42.73,19.78,60.85,17.08,12723.580078,2828.22998,1347.319946,18469.359375,5984.100098,,23315.240234,63616.0,10103.308594,717.289978,60.97,60.69,61.54,,,78.25,80.61,50.82,121.89,80.969002,0.60619,0.67416,0.861,0.9525,151.77571428571437,155.4099999999999,155.0901879260702,152.82323330184863,-2.266954624221569,4.233080873809742,163.8761617476194,146.94383825238043,151.56706042268306,150.52,5.014095965725237
2011-05-05,150.41,45.17,25.14,44.8,16.74,41.89,19.2,59.08,18.200001,12584.169922,2814.719971,1335.099976,18210.580078,5920.0,,23261.609375,63407.0,9991.389648,712.880005,61.4,60.75,61.74,,,78.19,80.81,50.99,121.47,80.639999,0.60617,0.67432,0.8610200000000001,0.958,151.36714285714294,155.005238095238,154.74350733895213,152.45196664002574,-2.291540698926383,4.057887575937859,163.12101324711372,146.8894629433623,150.795686807561,149.41,5.006694204862994
2011-05-06,150.1,45.04,25.24,45.2,16.64,41.32,19.17,57.81,18.4,12638.740234,2827.560059,1340.199951,18518.810547,5976.799805,9859.200195,23159.140625,64417.0,10096.75293,721.049988,61.27,60.76,61.87,,,78.32,80.87,51.04,122.16,80.417,0.61028,0.68755,0.8699,0.96606,150.9728571428572,154.44380952380945,154.39954383236147,152.0901256184833,-2.3094182138781605,3.743124785242712,161.93005909429488,146.95755995332402,150.33189560252035,149.1,5.004617221770693
2011-05-09,149.12,44.96,25.08,44.16,16.6,41.47,19.07,57.94,17.16,12684.679688,2843.25,1346.290039,18528.960938,5942.700195,9794.379883,23336.0,64622.0,10033.943359,713.969971,61.16,60.78,61.86,,,78.43,80.96,51.13,122.13,80.734001,0.61132,0.69672,0.87831,0.9641,150.76142857142864,153.81142857142848,154.0084665114441,151.63318321563972,-2.375283295804394,3.5218227935938686,160.85507415861622,146.76778298424074,149.52396520084014,148.12,4.998022756045412
2011-05-10,150.4,45.16,25.46,44.2,16.89,41.52,19.28,59.2,15.91,12760.360352,2871.889893,1357.160034,18512.769531,6018.899902,9818.759766,,64877.0,10161.140625,721.9400019999997,60.95,60.74,61.64,,,78.28,80.63,51.06,122.34,80.241997,0.60932,0.6956,0.8712,0.9634,150.6742857142858,153.30857142857135,153.74117269578053,151.4434627209259,-2.2977099748546266,3.031456962550055,159.37148535367146,147.24565750347125,150.10798840028005,149.4,5.006627272698717
2011-05-11,147.88,44.23,24.61,42.92,16.76,40.89,18.86,57.8,16.950001,12630.030273,2845.060059,1342.079956,18584.960938,5976.0,9864.259766,23291.800781,63776.0,10086.394531,723.719971,61.16,60.76,61.79,,,78.38,80.78,50.9,122.13,81.011002,0.61087,0.69391,0.8801399999999999,0.95657,150.18571428571434,152.6614285714285,153.30701175535074,150.8952376869373,-2.4117740684134503,2.6695638811973286,158.00055633382317,147.32230080903383,148.62266280009337,146.88,4.9896159268721805
2011-05-12,142.75,44.09,24.51,42.42,16.83,41.62,19.05,58.38,16.030001000000002,12695.919922,2863.040039,1348.650024,18335.789063,5945.0,9716.650391,23073.759766,64003.0,10031.551758,718.77002,60.85,60.77,61.83,,,78.39,80.64,50.9,122.22,81.010002,0.61097,0.70368,0.8859999999999999,0.9599,148.88285714285718,151.81999999999994,152.52501088458135,149.64212419663926,-2.88288668794209,2.7963733562191604,157.41274671243826,146.2272532875616,144.7075542666978,141.75,4.954064942607862
2011-05-13,141.46,43.15,24.13,41.53,16.41,40.39,18.32,56.46,17.07,12595.75,2828.469971,1337.77002,18531.279297,5925.899902,9648.769531,23276.269531,63235.0,10004.354492,718.380005,61.2,60.78,61.92,,,78.43,81.0,51.12,121.89,81.040001,0.6141,0.70235,0.8842,0.96309,147.44571428571433,150.92904761904754,151.7053804486838,148.38333585869478,-3.3220445899890194,3.3865840575647077,157.70221573417695,144.15587950391813,142.54251808889927,140.46,4.944922750730875
2011-05-16,140.6,42.88,23.88,41.19,16.23,40.23,18.3,56.31,18.24,12548.370117,2782.310059,1329.469971,18345.029297,5923.700195,9558.299805,22960.630859,62830.0,9999.463867,714.48999,61.64,60.82,62.06,,,78.48,81.03,51.15,122.07,80.817001,0.6182,0.71033,0.8931,0.9692,146.04428571428576,150.2057142857142,150.8827596747048,147.18589957274173,-3.6968601019630682,3.9023089993387177,158.01033228439164,142.40109628703678,141.2475060296331,139.6,4.938781190328272
2011-05-17,140.81,43.81,24.2,41.54,16.41,40.62,18.43,57.15,17.549999,12479.580078,2783.209961,1328.97998,18137.349609,5861.0,9567.019531,22901.080078,63673.0,9914.348633,706.320007,61.99,60.82,62.12,,,78.5,81.08,51.1,122.31,80.781998,0.61693,0.70631,0.8844,0.9747,144.7171428571429,149.52380952380943,150.13662932842834,146.20499194616607,-3.9316373822622666,4.292210692822894,158.10823090945522,140.93938813816365,140.95583534321102,139.81,4.940284357999733
2011-05-18,140.84,44.08,24.37,41.24,16.29,40.6,18.46,57.48,16.23,12560.179688,2815.0,1340.680054,18086.199219,5923.5,9662.080078,23011.140625,62841.0,10011.146484,711.070007,61.5,60.8,61.98,,,78.35,80.88,51.05,122.52,81.420998,0.61527,0.70082,0.8788799999999999,0.9715,143.53428571428577,148.90761904761897,149.4479901189134,145.37960856983284,-4.068381549080556,4.640932301982355,158.18948365158369,139.62575444365424,140.87861178107036,139.84,4.940498911907225
2011-05-19,139.34,44.0,24.3,41.38,16.67,40.51,18.62,58.02,15.52,12605.320313,2823.310059,1343.599976,18141.400391,5956.0,9620.820313,23163.380859,62367.0,10071.871094,717.900024,61.48,60.79,61.98,,,78.48,80.96,51.19,122.4,81.66100300000002,0.61862,0.7015,0.8809299999999999,0.9694,141.95428571428576,148.31142857142848,148.69925011010324,144.4504380206278,-4.24881208947545,4.99217872487124,158.29578602117095,138.327071121686,139.8528705936901,138.34,4.929714423172439
2011-05-20,134.99,43.13,23.83,41.02,16.39,40.4,18.34,55.75,17.43,12512.040039,2803.320068,1333.27002,18326.089844,5948.5,9607.080078,23199.390625,62597.0,10041.624023,712.909973,61.42,60.83,62.03,,,78.41,80.96,51.32,122.43,81.71399699999998,0.61607,0.6985100000000001,0.8811899999999999,0.9667,140.11285714285722,147.46809523809515,147.68375010194524,142.99498601745427,-4.68876408449097,5.613298495537586,158.69469222917033,136.24149824701996,136.61095686456338,133.99,4.8977651703005165
2011-05-23,135.84,42.55,23.69,40.16,15.95,39.78,17.99,54.69,18.27,12381.259766,2758.899902,1317.369995,17993.330078,5835.899902,9460.629883,22711.019531,62345.0,9868.010742,699.3099980000003,61.63,60.85,62.17,,,78.46,80.99,51.2,121.98,81.739998,0.61674,0.7089300000000001,0.8781,0.975,139.12571428571437,146.62666666666658,146.80643527957716,141.89421893784592,-4.912216341731238,6.019026215174016,158.6647190970146,134.58861423631856,136.09698562152113,134.84,4.90408889036586
2011-05-24,136.34,42.34,23.53,40.51,15.95,39.79,17.91,54.34,17.82,12356.209961,2746.159912,1316.280029,18011.970703,5858.399902,9477.169922,22730.779297,63337.0,9882.417969,700.900024,61.85,60.82,62.07,,,78.51,81.03,51.22,121.56,81.957001,0.62078,0.7124199999999999,0.8841,0.9775,138.3942857142858,145.87190476190466,146.0311437773848,141.03972371663886,-4.991420060745952,6.182643447588159,158.23719165708098,133.50661786672833,136.2589952071737,135.34,4.90779013080408
2011-05-25,136.24,42.27,23.56,40.33,16.35,40.82,18.31,55.31,17.07,12394.660156,2761.3798829999996,1320.469971,17847.240234,5870.100098,9422.879883,22747.279297,63388.0,9920.851563,703.3099980000003,61.67,60.83,62.24,,,78.5,81.03,51.3,121.71,82.047997,0.6178600000000001,0.70927,0.8799,0.9764,137.77142857142863,145.0609523809523,145.30587386794767,140.3013046833098,-5.004569184637859,6.258088576521098,157.5771295339945,132.5447752279101,136.24633173572457,135.24,4.907050977839686
2011-05-26,136.26,42.45,23.55,40.22,16.56,41.64,18.67,55.61,16.09,12402.759766,2782.919922,1325.689941,18044.640625,5881.0,9562.049805,22900.789063,64099.0,9943.206055,701.119995,62.09,60.91,62.37,,,78.6,81.32,51.33,121.71,82.022003,0.61426,0.70998,0.8723,0.9774,137.12142857142862,144.2704761904761,144.63580913698752,139.67956550126215,-4.956243635725372,6.363629715649697,156.9977356217755,131.54321675917672,136.25544391190817,135.26,4.907198852146794
2011-05-27,138.66,42.79,24.07,40.97,16.71,41.89,19.03,55.63,15.98,12441.580078,2796.860107,1331.099976,18266.099609,5938.899902,9521.94043,23118.070313,64295.0,10037.446289,705.75,62.15,60.93,62.5,,,78.67,81.35,51.06,122.31,81.269997,0.6103,0.7074600000000001,0.8654299999999999,0.9791,136.81000000000006,143.70190476190467,144.19315660832115,139.52270927029875,-4.670447338022399,6.240922059912298,156.18374888172926,131.22006064208009,137.8584813039694,137.66,4.924786876970218
2011-05-31,140.73,43.24,24.16,41.15,16.95,42.11,19.32,57.01,15.45,12569.790039,2835.300049,1345.199951,18503.279297,5990.0,9693.730469,23684.130859,64620.0,10100.003906,714.070007,62.09,60.9,62.41,,,78.57,81.09,51.25,122.64,80.879997,0.60651,0.69821,0.8507,0.9766600000000001,137.00857142857146,143.21238095238087,143.9366264891859,139.7084463056374,-4.2281801835484885,5.972847861694846,155.15807667577056,131.26668522899118,139.77282710132314,139.73,4.939711989092356
2011-06-01,136.17,41.76,23.13,39.65,16.09,41.52,19.21,55.6,18.299999,12290.139648,2769.189941,1314.550049,18608.810547,5928.600098,9719.610352,23626.429688,63411.0,10032.979492,707.219971,62.82,60.9,62.68,,,78.63,81.64,51.25,120.93,81.45300300000002,0.60735,0.6931,0.8529200000000001,0.9674,137.17714285714288,142.49190476190466,143.36132082331955,139.16406995092396,-4.1972508723955855,5.746587179407598,153.98507912071986,130.99873040308947,137.3709423671077,135.17,4.906533245495736
2011-06-02,134.38,41.61,23.01,40.01,16.18,41.61,19.18,55.8,18.09,12248.549805,2773.310059,1312.939941,18494.179688,5847.899902,9555.040039,23253.839844,64218.0,9887.663086,695.52002,61.91,60.89,62.6,,,78.56,81.11,51.41,120.96,80.893997,0.61221,0.69711,0.8417,0.9768,136.96857142857147,141.65904761904753,142.69603779936918,138.42805918924336,-4.267978610125823,5.529706759142921,152.71846113733338,130.59963410076168,135.37698078903588,133.38,4.89320219720416
2011-06-03,135.33,41.57,23.12,39.85,16.12,41.82,19.15,56.89,17.950001,12151.259766,2732.780029,1300.160034,18376.480469,5855.0,9492.209961,22949.560547,64341.0,9880.819336,695.73999,61.92,60.93,62.71,,,78.58,81.24,51.48,120.15,80.970001,0.61119,0.6903199999999999,0.8429,0.975,136.82428571428576,140.88809523809516,142.1504053697857,137.95143469859053,-4.1989706711951555,5.22248438560619,151.33306400930755,130.44312646688277,135.34566026301198,134.33,4.900299459074922
2011-06-06,133.9,40.53,22.52,38.07,15.67,40.98,18.77,55.1,18.49,12089.959961,2702.560059,1286.170044,18420.109375,5863.200195,9380.349609,,63068.0,9903.918945,692.0599980000003,61.91,60.94,62.75,,,78.63,81.2,51.5,119.88,80.220001,0.60775,0.6823600000000001,0.8341,0.9766,136.49000000000004,140.10190476190468,141.53926423128243,137.32813705265352,-4.211127178628914,4.886282194492701,149.8744691508901,130.32934037291926,134.38188675433733,132.9,4.8895969657192
2011-06-07,132.99,40.72,22.26,37.58,15.9,40.75,18.56,55.88,18.07,12070.80957,2701.560059,1284.939941,18495.619141,5864.700195,9442.950195,22868.669922,63218.0,9913.822266,693.02002,61.7,60.95,62.82,,,78.67,81.34,51.55,120.06,80.120003,0.61135,0.6857300000000001,0.835,0.9798,136.0228571428572,139.28714285714278,140.905985399335,136.66073135224528,-4.24525404708973,4.552366041846086,148.39187494083495,130.1824107734506,133.45396225144577,131.99,4.882726162140863
2011-06-08,131.59,40.39,21.93,36.81,15.88,40.17,18.2,54.69,18.790001,12048.94043,2675.3798829999996,1279.560059,18394.289063,5808.899902,9449.459961,22661.630859,63033.0,9806.101563,686.650024,62.31,60.99,62.96,,,78.72,81.4,51.6,119.64,80.16999799999998,0.60816,0.68092,0.8366299999999999,0.97401,135.01285714285717,138.45238095238088,140.2159124067911,135.88061883651525,-4.335293570275837,3.929113332414011,146.3106076172089,130.59415428755287,132.21132075048192,130.59,4.872062644232316
2011-06-09,133.53,40.98,22.51,37.77,15.82,40.16,18.38,55.2,17.77,12124.360352,2684.8701170000004,1289.0,18384.900391,5856.299805,9467.150391,22609.830078,63469.0,9887.075195,692.97998,62.16,60.95,62.77,,,78.61,81.11,51.46,119.76,79.889999,0.60946,0.68484,0.8356,0.9792,133.98428571428576,137.64904761904756,139.7206596359173,135.51898516935907,-4.201674466558217,3.254386311298054,144.15782024164366,131.14027499645147,133.09044025016064,132.53,4.886809034892587
2011-06-10,135.92,41.05,22.69,37.92,15.48,39.7,18.08,54.44,18.860001,11951.910156,2643.72998,1270.97998,18268.539063,5765.799805,9514.44043,22420.369141,62697.0,9753.254883,681.01001,62.45,60.93,62.81,,,78.57,81.15,51.45,118.56,80.290001,0.6110399999999999,0.68891,0.8411,0.9734,133.94857142857148,137.07952380952375,139.4391292925158,135.58067975868843,-3.858449533827354,2.9813391551282873,143.0422021197803,131.11684549926719,134.9768134167202,134.92,4.904682010193449
2011-06-13,137.53,41.67,23.36,39.17,15.78,40.21,18.15,54.47,19.610001,11952.969727,2639.689941,1271.829956,18266.029297,5773.5,9448.209961,22508.080078,62023.0,9757.25,681.929993,62.31,60.94,62.79,,,78.56,81.01,51.4,118.23,80.339996,0.61629,0.69771,0.8423,0.9796,134.3985714285715,136.83095238095234,139.2977123078849,135.88057518042868,-3.417137127456215,2.7805044506359518,142.39196128222423,131.26994347968045,136.67893780557338,136.53,4.91654437069666
2011-06-14,137.1,41.61,22.8,38.78,15.98,39.94,18.25,55.32,18.26,12076.110352,2678.719971,1287.869995,18308.660156,5803.100098,9547.790039,22496.0,62205.0,9810.464844,690.219971,61.46,60.92,62.49,,,78.45,80.64,51.33,119.19,80.17600300000002,0.6107199999999999,0.69363,0.8368,0.97631,134.65142857142865,136.62333333333328,139.134918803597,136.06817899882427,-3.0667398047727374,2.621037309721808,141.8654079527769,131.38125871388965,136.95964593519113,136.1,4.91338990965742
2011-06-15,134.85,40.68,22.08,38.0,15.4,38.76,17.66,53.34,21.32,11897.269531,2631.459961,1265.420044,18132.240234,5742.600098,9574.320313,22343.769531,61604.0,9715.080078,681.530029,62.39,60.99,62.82,,,78.65,81.1,51.39,118.56,80.540001,0.6106,0.69204,0.8445,0.9685,134.78714285714292,136.34952380952376,138.81751741073776,135.880766845159,-2.9367505655787625,2.427878161775724,141.2052801330752,131.4937674859723,135.55321531173038,133.85,4.896719769966362
2011-06-16,136.09,40.36,22.14,37.63,15.13,38.76,17.8,53.55,22.73,11961.519531,2623.699951,1267.640015,17985.880859,5698.799805,9411.280273,21953.109375,60881.0,9631.689453,677.900024,62.69,60.98,63.01,,,78.68,81.3,51.24,116.34,80.879997,0.61744,0.70512,0.8524,0.97824,135.23000000000008,136.12476190476187,138.61547908401633,135.91295656128838,-2.7025225227279464,2.1600850373139253,140.4449319793897,131.80459183013403,135.9110717705768,135.09,4.90594122298159
2011-06-17,137.23,40.8,22.83,38.3,15.27,38.56,17.83,54.97,21.85,12004.360352,2616.47998,1271.5,17870.529297,5714.899902,9351.400391,21695.259766,61060.0,9664.390625,682.340027,62.54,60.95,62.97,,,78.69,81.28,51.4,118.14,80.577003,0.6187699999999999,0.70427,0.8484,0.9814,136.03571428571436,135.95285714285708,138.51285100371877,136.1155786287825,-2.3972723749362785,2.0302923694063426,140.01344188166976,131.8922724040444,136.79035725685893,136.23,4.9143446337779695
2011-06-20,135.14,40.48,22.39,38.16,15.2,38.47,17.94,54.77,19.99,12080.379883,2629.659912,1278.359985,17506.630859,5693.399902,9354.320313,21599.509766,61168.0,9624.458008,678.4400019999998,62.48,60.99,62.98,,,78.71,81.14,51.36,118.47,80.07599599999998,0.61812,0.70003,0.8490000000000001,0.9807,136.26571428571438,135.75285714285707,138.26301018862836,135.9654896089698,-2.297520579658567,2.0274819747413786,139.80782109233982,131.6978931933743,135.6901190856196,134.14,4.898884030671591
2011-06-21,135.96,40.91,22.76,39.31,15.59,39.41,18.31,56.68,18.860001,12190.009766,2687.26001,1295.52002,17560.300781,5775.299805,9459.660156,21850.589844,61424.0,9759.851563,690.380005,62.24,61.0,62.83,,,78.62,81.14,51.3,119.25,80.234001,0.61702,0.69806,0.8449,0.9792200000000001,136.27142857142866,135.79904761904757,138.0924168413225,135.96464505374368,-2.1277717875788085,2.0278121474312214,139.85467191391,131.74342332418513,135.87003969520654,134.96,4.904978438237713
2011-06-22,134.52,40.69,22.6,39.51,15.0,38.37,17.96,55.88,18.52,12109.669922,2669.189941,1287.140015,17550.630859,5773.0,9629.429688,21859.970703,61194.0,9765.010742,688.280029,62.31,61.01,62.86,,,78.59,81.13,51.49,118.26,80.221001,0.61632,0.69533,0.8421,0.9722799999999999,135.84142857142868,135.73619047619042,137.8277933715948,135.74239196855234,-2.0854014030424537,2.042942666069847,139.8220758083301,131.65030514405072,134.97001323173552,133.52,4.89425127935358
2011-06-23,132.36,40.07,22.35,39.41,14.69,37.86,17.53,55.24,19.290001,12050.0,2686.75,1283.5,17727.490234,5674.399902,9596.740234,21759.140625,,9584.369141,675.349976,62.7,61.05,63.16,,,78.76,81.32,51.56,118.77,80.383003,0.62267,0.6986,0.8408700000000001,0.97388,135.16428571428585,135.5466666666666,137.42277164036543,135.22202397339046,-2.200747666974962,2.169847435822004,139.8863615383106,131.20697179502258,133.23000441057852,131.36,4.8779416457041185
2011-06-24,130.91,39.49,22.21,39.59,14.13,37.09,17.31,53.3,21.1,11934.580078,2652.889893,1268.449951,18240.679688,5697.700195,9678.709961,22171.949219,61017.0,9627.967773,674.780029,62.6,61.02,63.35,,,78.86,81.49,51.39,118.35,80.440002,0.62398,0.70077,0.8377,0.9777,134.6014285714287,135.2928571428571,136.94034411144932,134.55863566979193,-2.381708441657395,2.391259247651789,140.07537563816066,130.5103386475535,131.68333480352615,129.91,4.866841903007641
2011-06-27,130.71,39.88,22.54,39.99,14.18,37.09,17.35,53.45,20.559998999999998,12043.55957,2688.280029,1280.099976,18412.410156,5722.299805,9578.30957,22041.769531,61217.0,9663.885742,676.130005,61.98,61.0,63.14,,,78.74,81.27,51.45,118.41,80.459999,0.62645,0.70565,0.8345799999999999,0.9889,133.83285714285725,135.02857142857135,136.4788371402307,133.96653787443933,-2.51229926579137,2.453571188890575,139.9357138063525,130.1214290507902,131.03444493450874,129.71,4.865301189352582
2011-06-28,129.26,39.54,22.33,40.15,14.41,37.62,17.84,54.69,19.17,12188.69043,2729.310059,1296.670044,18492.449219,5766.899902,9648.980469,22061.779297,62303.0,9748.737305,682.539978,61.35,60.93,62.68,,,78.54,80.8,51.25,119.04,80.849998,0.62539,0.69848,0.8340000000000001,0.9854,132.6942857142858,134.58095238095234,135.9441084631764,133.24245512452558,-2.7016533386508286,2.3441647036634015,139.26928178827913,129.89262297362555,129.85148164483624,128.26,4.8540594537207165
2011-06-29,132.53,40.45,23.39,41.5,14.87,37.92,18.04,55.53,17.27,12261.419922,2740.48999,1307.410034,18693.859375,5856.0,9797.259766,22061.179688,62334.0,9907.324219,694.849976,60.93,60.89,62.49,,,78.44,80.61,51.08,119.79,81.08000200000002,0.62547,0.69648,0.8326,0.9817,132.32142857142864,134.19047619047615,135.6912115399781,133.13284664382934,-2.5583648961487597,2.330435412220841,138.85134701491782,129.52960536603447,131.63716054827876,131.53,4.879234962480687
2011-06-30,133.09,40.94,23.01,41.64,15.14,38.11,18.26,56.53,16.52,12414.339844,2773.52002,1320.640015,18845.869141,5945.700195,9816.089844,22398.099609,62404.0,10036.959961,704.539978,60.7,60.87,62.16,,,78.35,80.21,51.14,120.66,80.709999,0.62205,0.69066,0.8331,0.9674,131.91142857142864,134.04380952380947,135.49852920368338,133.12625485247096,-2.372274351212411,2.339863018934021,138.72353556167752,129.36408348594142,132.6057201827596,132.09,4.883483508435773
2011-07-01,136.65,41.58,23.76,42.88,15.75,38.91,18.6,58.26,15.87,12582.769531,2816.030029,1339.670044,18762.800781,5989.799805,9868.070313,,63394.0,10114.80957,709.099976,60.48,60.88,62.06,,,78.41,80.36,51.09,120.84,80.599998,0.6231300000000001,0.6898,0.84115,0.9638,132.21571428571437,134.15190476190472,135.5838233367439,133.66836949055235,-1.9154538461915536,2.3964822904473246,138.94486934279936,129.35894018101007,135.30190672758656,135.65,4.910078039104941
2011-07-05,134.5,41.03,23.15,42.57,15.43,38.32,18.31,56.7,16.059998999999998,12569.870117,2825.77002,1337.880005,18744.560547,6024.0,9972.459961,22747.949219,63039.0,10175.458984,707.090027,60.71,60.93,62.45,,,78.61,80.66,51.23,120.72,80.733002,0.6212300000000001,0.68714,0.8471700000000001,0.9594,132.52142857142866,134.1123809523809,135.50354012661472,133.796312645852,-1.7072274807627252,2.3976942871732922,138.9077695267275,129.3169923780343,134.76730224252887,133.5,4.894101477840304
2011-07-06,133.89,40.56,22.73,42.01,14.9,37.78,18.09,55.77,16.34,12626.019531,2834.02002,1339.219971,18726.970703,6002.899902,10082.480469,22517.550781,62565.0,10143.763672,703.289978,60.98,60.93,62.57,,,78.56,80.75,51.22,120.48,81.07,0.62236,0.69309,0.8406,0.9627,132.94714285714295,134.11190476190473,135.38401863575436,133.81072608495168,-1.5732925508026767,2.3837158078592706,138.87933637762328,129.34447314618617,134.18243408084297,132.89,4.889521718343416
2011-07-07,135.01,41.32,23.0,42.63,14.92,37.63,17.99,55.96,15.95,12719.490234,2872.659912,1353.219971,19078.300781,6054.600098,10071.139648,22530.179688,62207.0,10242.396484,708.400024,60.69,60.85,62.35,,,78.31,80.76,51.15,121.17,80.938004,0.62465,0.69776,0.8393,0.9647,133.56142857142868,134.20809523809518,135.3563135516244,133.99522976418987,-1.3610837874345236,2.3105932252644914,138.82928168862418,129.5869087875662,134.73414469361433,134.01,4.897914424032137
2011-07-08,134.08,40.74,22.3,42.03,14.56,37.18,17.64,54.51,15.95,12657.200195,2859.810059,1343.800049,18858.039063,5990.600098,10137.730469,22726.429688,61513.0,10129.197266,698.830017,61.5,60.92,62.79,,,78.72,81.29,51.13,121.05,81.230003,0.62574,0.69616,0.8447,0.9582,134.25000000000009,134.3266666666666,135.2617718070596,134.0082713389299,-1.2535004681297153,2.303720731888503,138.9341081304436,129.7192252028896,134.29804823120477,133.08,4.890950451150276
2011-07-11,132.02,39.43,21.58,39.79,13.81,35.99,17.0,51.16,18.389999,12505.759766,2802.6201170000004,1319.48999,18721.390625,5929.200195,10069.530273,22347.230469,60224.0,10024.373047,682.02002,62.37,60.93,63.07,,,78.63,81.61,51.37,119.88,80.650002,0.6239899999999999,0.70413,0.8368,0.96262,134.17714285714297,134.25476190476184,135.0216405620922,133.70238344063299,-1.3192571214592022,2.3302095568755123,138.91518101851287,129.5943427910108,132.77934941040158,131.02,4.87534998330373
2011-07-12,130.31,39.39,21.22,39.07,13.46,35.78,16.74,50.49,19.870001000000002,12446.879883,2781.909912,1313.640015,18411.619141,5869.0,9925.919922,21663.160156,59705.0,9936.914063,675.679993,62.5,60.95,63.07,,,78.77,81.61,51.31,119.58,80.290001,0.62861,0.71222,0.8357,0.9682,133.7800000000001,133.98761904761898,134.6726301500853,133.1804782959202,-1.4921518541650869,2.341759291420446,138.67113763045987,129.3041004647781,131.13311647013384,129.31,4.86221262230776
2011-07-13,129.92,39.62,21.3,39.47,13.54,36.62,17.08,50.68,19.91,12491.610352,2796.919922,1317.719971,18596.019531,5906.399902,9963.139648,21926.880859,60670.0,9988.746094,679.950012,62.72,60.96,63.17,,,78.68,81.79,51.44,120.3,79.318001,0.62821,0.71587,0.8314,0.9658,132.81857142857152,133.62523809523802,134.32058347230117,132.67886625039404,-1.641717221907129,2.361204587762318,138.34764727076265,128.9028289197134,130.3243721567113,128.92,4.859192056947237
